r_over_rs,D_GR,D_SSZ,Xi
3.240560140,0.831511500,0.501324148,0.994717398
3.241560390,0.831568756,0.501322001,0.994725940
3.242560640,0.831625973,0.501319858,0.994734469
3.243560890,0.831683150,0.501317718,0.994742984
3.244561140,0.831740289,0.501315581,0.994751486
3.245561390,0.831797388,0.501313448,0.994759973
3.246561640,0.831854448,0.501311318,0.994768447
3.247561890,0.831911469,0.501309192,0.994776907
3.248562141,0.831968451,0.501307070,0.994785353
3.249562391,0.832025394,0.501304950,0.994793786
3.250562641,0.832082298,0.501302835,0.994802205
3.251562891,0.832139163,0.501300722,0.994810611
3.252563141,0.832195990,0.501298613,0.994819003
3.253563391,0.832252777,0.501296508,0.994827381
3.254563641,0.832309526,0.501294406,0.994835746
3.255563891,0.832366236,0.501292307,0.994844097
3.256564141,0.832422907,0.501290212,0.994852435
3.257564391,0.832479540,0.501288120,0.994860759
3.258564641,0.832536134,0.501286032,0.994869070
3.259564891,0.832592690,0.501283947,0.994877367
3.260565141,0.832649207,0.501281865,0.994885651
3.261565391,0.832705685,0.501279787,0.994893922
3.262565641,0.832762125,0.501277712,0.994902179
3.263565891,0.832818527,0.501275641,0.994910423
3.264566142,0.832874890,0.501273572,0.994918653
3.265566392,0.832931215,0.501271508,0.994926871
3.266566642,0.832987501,0.501269446,0.994935075
3.267566892,0.833043750,0.501267388,0.994943265
3.268567142,0.833099960,0.501265333,0.994951443
3.269567392,0.833156132,0.501263282,0.994959607
3.270567642,0.833212265,0.501261234,0.994967758
3.271567892,0.833268361,0.501259189,0.994975895
3.272568142,0.833324419,0.501257148,0.994984020
3.273568392,0.833380438,0.501255110,0.994992132
3.274568642,0.833436420,0.501253075,0.995000230
3.275568892,0.833492363,0.501251044,0.995008315
3.276569142,0.833548269,0.501249015,0.995016387
3.277569392,0.833604137,0.501246991,0.995024447
3.278569642,0.833659967,0.501244969,0.995032493
3.279569892,0.833715759,0.501242951,0.995040526
3.280570143,0.833771514,0.501240936,0.995048546
3.281570393,0.833827231,0.501238924,0.995056553
3.282570643,0.833882910,0.501236916,0.995064547
3.283570893,0.833938551,0.501234910,0.995072529
3.284571143,0.833994155,0.501232908,0.995080497
3.285571393,0.834049721,0.501230910,0.995088452
3.286571643,0.834105250,0.501228914,0.995096395
3.287571893,0.834160741,0.501226922,0.995104325
3.288572143,0.834216195,0.501224933,0.995112242
3.289572393,0.834271612,0.501222947,0.995120146
3.290572643,0.834326991,0.501220965,0.995128037
3.291572893,0.834382332,0.501218986,0.995135916
3.292573143,0.834437637,0.501217010,0.995143782
3.293573393,0.834492904,0.501215037,0.995151635
3.294573643,0.834548134,0.501213067,0.995159475
3.295573893,0.834603327,0.501211101,0.995167303
3.296574144,0.834658483,0.501209137,0.995175118
3.297574394,0.834713601,0.501207177,0.995182921
3.298574644,0.834768683,0.501205221,0.995190710
3.299574894,0.834823727,0.501203267,0.995198488
3.300575144,0.834878735,0.501201316,0.995206252
3.301575394,0.834933705,0.501199369,0.995214004
3.302575644,0.834988639,0.501197425,0.995221744
3.303575894,0.835043536,0.501195484,0.995229471
3.304576144,0.835098396,0.501193546,0.995237186
3.305576394,0.835153219,0.501191611,0.995244888
3.306576644,0.835208005,0.501189680,0.995252577
3.307576894,0.835262755,0.501187751,0.995260254
3.308577144,0.835317468,0.501185826,0.995267919
3.309577394,0.835372144,0.501183904,0.995275572
3.310577644,0.835426784,0.501181985,0.995283212
3.311577894,0.835481387,0.501180069,0.995290839
3.312578145,0.835535953,0.501178156,0.995298455
3.313578395,0.835590483,0.501176246,0.995306058
3.314578645,0.835644977,0.501174340,0.995313648
3.315578895,0.835699434,0.501172436,0.995321227
3.316579145,0.835753855,0.501170536,0.995328793
3.317579395,0.835808239,0.501168638,0.995336347
3.318579645,0.835862587,0.501166744,0.995343889
3.319579895,0.835916899,0.501164853,0.995351418
3.320580145,0.835971175,0.501162965,0.995358936
3.321580395,0.836025414,0.501161080,0.995366441
3.322580645,0.836079617,0.501159198,0.995373934
3.323580895,0.836133784,0.501157319,0.995381415
3.324581145,0.836187915,0.501155443,0.995388884
3.325581395,0.836242010,0.501153570,0.995396340
3.326581645,0.836296069,0.501151700,0.995403785
3.327581895,0.836350092,0.501149834,0.995411218
3.328582146,0.836404079,0.501147970,0.995418638
3.329582396,0.836458030,0.501146109,0.995426047
3.330582646,0.836511945,0.501144252,0.995433444
3.331582896,0.836565824,0.501142397,0.995440829
3.332583146,0.836619667,0.501140545,0.995448201
3.333583396,0.836673475,0.501138697,0.995455562
3.334583646,0.836727247,0.501136851,0.995462911
3.335583896,0.836780983,0.501135009,0.995470248
3.336584146,0.836834684,0.501133169,0.995477573
3.337584396,0.836888349,0.501131332,0.995484887
3.338584646,0.836941978,0.501129499,0.995492188
3.339584896,0.836995572,0.501127668,0.995499478
3.340585146,0.837049130,0.501125840,0.995506756
3.341585396,0.837102653,0.501124016,0.995514022
3.342585646,0.837156140,0.501122194,0.995521276
3.343585896,0.837209592,0.501120375,0.995528519
3.344586147,0.837263009,0.501118559,0.995535750
3.345586397,0.837316390,0.501116746,0.995542969
3.346586647,0.837369736,0.501114936,0.995550177
3.347586897,0.837423046,0.501113129,0.995557373
3.348587147,0.837476322,0.501111325,0.995564557
3.349587397,0.837529562,0.501109524,0.995571730
3.350587647,0.837582767,0.501107726,0.995578891
3.351587897,0.837635937,0.501105931,0.995586040
3.352588147,0.837689072,0.501104138,0.995593178
3.353588397,0.837742171,0.501102349,0.995600305
3.354588647,0.837795236,0.501100562,0.995607420
3.355588897,0.837848266,0.501098779,0.995614523
3.356589147,0.837901260,0.501096998,0.995621615
3.357589397,0.837954220,0.501095220,0.995628695
3.358589647,0.838007145,0.501093445,0.995635764
3.359589897,0.838060035,0.501091673,0.995642822
3.360590148,0.838112890,0.501089904,0.995649868
3.361590398,0.838165711,0.501088137,0.995656903
3.362590648,0.838218496,0.501086374,0.995663926
3.363590898,0.838271247,0.501084613,0.995670938
3.364591148,0.838323964,0.501082855,0.995677939
3.365591398,0.838376645,0.501081101,0.995684928
3.366591648,0.838429292,0.501079348,0.995691906
3.367591898,0.838481905,0.501077599,0.995698873
3.368592148,0.838534483,0.501075853,0.995705828
3.369592398,0.838587026,0.501074109,0.995712773
3.370592648,0.838639535,0.501072369,0.995719706
3.371592898,0.838692010,0.501070631,0.995726627
3.372593148,0.838744450,0.501068896,0.995733538
3.373593398,0.838796855,0.501067163,0.995740437
3.374593648,0.838849227,0.501065434,0.995747326
3.375593898,0.838901564,0.501063707,0.995754203
3.376594149,0.838953867,0.501061984,0.995761069
3.377594399,0.839006135,0.501060263,0.995767924
3.378594649,0.839058370,0.501058544,0.995774767
3.379594899,0.839110570,0.501056829,0.995781600
3.380595149,0.839162736,0.501055116,0.995788422
3.381595399,0.839214868,0.501053407,0.995795233
3.382595649,0.839266966,0.501051699,0.995802032
3.383595899,0.839319030,0.501049995,0.995808821
3.384596149,0.839371059,0.501048294,0.995815599
3.385596399,0.839423055,0.501046595,0.995822365
3.386596649,0.839475017,0.501044899,0.995829121
3.387596899,0.839526945,0.501043206,0.995835866
3.388597149,0.839578840,0.501041515,0.995842600
3.389597399,0.839630700,0.501039827,0.995849323
3.390597649,0.839682527,0.501038142,0.995856035
3.391597899,0.839734319,0.501036460,0.995862736
3.392598150,0.839786078,0.501034780,0.995869427
3.393598400,0.839837804,0.501033104,0.995876107
3.394598650,0.839889495,0.501031429,0.995882775
3.395598900,0.839941154,0.501029758,0.995889434
3.396599150,0.839992778,0.501028089,0.995896081
3.397599400,0.840044369,0.501026423,0.995902717
3.398599650,0.840095926,0.501024760,0.995909343
3.399599900,0.840147450,0.501023100,0.995915958
3.400600150,0.840198941,0.501021442,0.995922563
3.401600400,0.840250398,0.501019787,0.995929157
3.402600650,0.840301821,0.501018134,0.995935740
3.403600900,0.840353211,0.501016484,0.995942312
3.404601150,0.840404568,0.501014837,0.995948874
3.405601400,0.840455892,0.501013193,0.995955425
3.406601650,0.840507182,0.501011551,0.995961966
3.407601900,0.840558439,0.501009912,0.995968496
3.408602151,0.840609663,0.501008275,0.995975015
3.409602401,0.840660854,0.501006642,0.995981524
3.410602651,0.840712011,0.501005010,0.995988022
3.411602901,0.840763136,0.501003382,0.995994510
3.412603151,0.840814227,0.501001756,0.996000988
3.413603401,0.840865285,0.501000133,0.996007455
3.414603651,0.840916311,0.500998512,0.996013911
3.415603901,0.840967303,0.500996894,0.996020357
3.416604151,0.841018262,0.500995279,0.996026793
3.417604401,0.841069189,0.500993666,0.996033218
3.418604651,0.841120083,0.500992056,0.996039633
3.419604901,0.841170943,0.500990449,0.996046037
3.420605151,0.841221771,0.500988844,0.996052431
3.421605401,0.841272566,0.500987242,0.996058815
3.422605651,0.841323329,0.500985642,0.996065188
3.423605901,0.841374058,0.500984045,0.996071551
3.424606152,0.841424755,0.500982451,0.996077904
3.425606402,0.841475420,0.500980859,0.996084247
3.426606652,0.841526051,0.500979269,0.996090579
3.427606902,0.841576650,0.500977683,0.996096901
3.428607152,0.841627217,0.500976099,0.996103213
3.429607402,0.841677751,0.500974517,0.996109515
3.430607652,0.841728252,0.500972938,0.996115806
3.431607902,0.841778721,0.500971362,0.996122087
3.432608152,0.841829158,0.500969788,0.996128358
3.433608402,0.841879562,0.500968216,0.996134619
3.434608652,0.841929934,0.500966648,0.996140870
3.435608902,0.841980274,0.500965081,0.996147111
3.436609152,0.842030581,0.500963518,0.996153341
3.437609402,0.842080856,0.500961957,0.996159562
3.438609652,0.842131098,0.500960398,0.996165772
3.439609902,0.842181309,0.500958842,0.996171973
3.440610153,0.842231487,0.500957288,0.996178163
3.441610403,0.842281633,0.500955737,0.996184344
3.442610653,0.842331747,0.500954189,0.996190514
3.443610903,0.842381829,0.500952643,0.996196675
3.444611153,0.842431879,0.500951099,0.996202825
3.445611403,0.842481896,0.500949559,0.996208966
3.446611653,0.842531882,0.500948020,0.996215096
3.447611903,0.842581836,0.500946484,0.996221217
3.448612153,0.842631758,0.500944951,0.996227328
3.449612403,0.842681648,0.500943420,0.996233429
3.450612653,0.842731506,0.500941891,0.996239520
3.451612903,0.842781332,0.500940365,0.996245601
3.452613153,0.842831127,0.500938842,0.996251672
3.453613403,0.842880889,0.500937320,0.996257734
3.454613653,0.842930620,0.500935802,0.996263785
3.455613903,0.842980319,0.500934286,0.996269827
3.456614154,0.843029987,0.500932772,0.996275859
3.457614404,0.843079623,0.500931261,0.996281882
3.458614654,0.843129227,0.500929752,0.996287895
3.459614904,0.843178799,0.500928246,0.996293898
3.460615154,0.843228341,0.500926742,0.996299891
3.461615404,0.843277850,0.500925240,0.996305874
3.462615654,0.843327328,0.500923741,0.996311848
3.463615904,0.843376775,0.500922245,0.996317812
3.464616154,0.843426190,0.500920751,0.996323767
3.465616404,0.843475573,0.500919259,0.996329712
3.466616654,0.843524925,0.500917770,0.996335647
3.467616904,0.843574246,0.500916283,0.996341573
3.468617154,0.843623536,0.500914798,0.996347489
3.469617404,0.843672794,0.500913316,0.996353396
3.470617654,0.843722021,0.500911837,0.996359293
3.471617904,0.843771217,0.500910359,0.996365180
3.472618155,0.843820382,0.500908885,0.996371058
3.473618405,0.843869515,0.500907412,0.996376927
3.474618655,0.843918617,0.500905942,0.996382786
3.475618905,0.843967688,0.500904474,0.996388635
3.476619155,0.844016728,0.500903009,0.996394475
3.477619405,0.844065737,0.500901546,0.996400306
3.478619655,0.844114715,0.500900086,0.996406127
3.479619905,0.844163662,0.500898627,0.996411939
3.480620155,0.844212578,0.500897172,0.996417741
3.481620405,0.844261463,0.500895718,0.996423534
3.482620655,0.844310318,0.500894267,0.996429318
3.483620905,0.844359141,0.500892818,0.996435092
3.484621155,0.844407933,0.500891372,0.996440857
3.485621405,0.844456695,0.500889928,0.996446613
3.486621655,0.844505426,0.500888486,0.996452359
3.487621905,0.844554126,0.500887047,0.996458096
3.488622156,0.844602795,0.500885610,0.996463824
3.489622406,0.844651434,0.500884175,0.996469542
3.490622656,0.844700042,0.500882743,0.996475251
3.491622906,0.844748619,0.500881313,0.996480951
3.492623156,0.844797166,0.500879885,0.996486642
3.493623406,0.844845682,0.500878460,0.996492323
3.494623656,0.844894167,0.500877037,0.996497996
3.495623906,0.844942622,0.500875616,0.996503659
3.496624156,0.844991047,0.500874198,0.996509313
3.497624406,0.845039441,0.500872781,0.996514958
3.498624656,0.845087804,0.500871367,0.996520594
3.499624906,0.845136138,0.500869956,0.996526220
3.500625156,0.845184440,0.500868547,0.996531838
3.501625406,0.845232713,0.500867140,0.996537446
3.502625656,0.845280955,0.500865735,0.996543046
3.503625906,0.845329167,0.500864333,0.996548636
3.504626157,0.845377348,0.500862932,0.996554217
3.505626407,0.845425500,0.500861535,0.996559790
3.506626657,0.845473621,0.500860139,0.996565353
3.507626907,0.845521712,0.500858746,0.996570907
3.508627157,0.845569773,0.500857354,0.996576453
3.509627407,0.845617803,0.500855966,0.996581989
3.510627657,0.845665804,0.500854579,0.996587516
3.511627907,0.845713774,0.500853195,0.996593035
3.512628157,0.845761715,0.500851813,0.996598544
3.513628407,0.845809625,0.500850433,0.996604045
3.514628657,0.845857506,0.500849055,0.996609536
3.515628907,0.845905356,0.500847680,0.996615019
3.516629157,0.845953177,0.500846307,0.996620493
3.517629407,0.846000968,0.500844936,0.996625958
3.518629657,0.846048728,0.500843567,0.996631415
3.519629907,0.846096459,0.500842201,0.996636862
3.520630158,0.846144160,0.500840836,0.996642301
3.521630408,0.846191832,0.500839474,0.996647730
3.522630658,0.846239474,0.500838115,0.996653152
3.523630908,0.846287085,0.500836757,0.996658564
3.524631158,0.846334668,0.500835402,0.996663967
3.525631408,0.846382220,0.500834048,0.996669362
3.526631658,0.846429743,0.500832697,0.996674748
3.527631908,0.846477236,0.500831349,0.996680126
3.528632158,0.846524700,0.500830002,0.996685494
3.529632408,0.846572134,0.500828658,0.996690854
3.530632658,0.846619539,0.500827315,0.996696206
3.531632908,0.846666914,0.500825975,0.996701548
3.532633158,0.846714259,0.500824637,0.996706882
3.533633408,0.846761576,0.500823302,0.996712208
3.534633658,0.846808862,0.500821968,0.996717524
3.535633908,0.846856120,0.500820637,0.996722833
3.536634159,0.846903348,0.500819307,0.996728132
3.537634409,0.846950546,0.500817980,0.996733423
3.538634659,0.846997716,0.500816655,0.996738706
3.539634909,0.847044856,0.500815332,0.996743980
3.540635159,0.847091967,0.500814012,0.996749245
3.541635409,0.847139048,0.500812693,0.996754502
3.542635659,0.847186100,0.500811377,0.996759750
3.543635909,0.847233124,0.500810063,0.996764990
3.544636159,0.847280118,0.500808751,0.996770222
3.545636409,0.847327083,0.500807441,0.996775445
3.546636659,0.847374018,0.500806133,0.996780659
3.547636909,0.847420925,0.500804827,0.996785865
3.548637159,0.847467803,0.500803523,0.996791063
3.549637409,0.847514652,0.500802222,0.996796252
3.550637659,0.847561471,0.500800923,0.996801433
3.551637909,0.847608262,0.500799625,0.996806606
3.552638160,0.847655024,0.500798330,0.996811770
3.553638410,0.847701757,0.500797037,0.996816926
3.554638660,0.847748461,0.500795746,0.996822073
3.555638910,0.847795136,0.500794457,0.996827212
3.556639160,0.847841783,0.500793171,0.996832343
3.557639410,0.847888400,0.500791886,0.996837465
3.558639660,0.847934989,0.500790603,0.996842580
3.559639910,0.847981549,0.500789323,0.996847686
3.560640160,0.848028081,0.500788044,0.996852783
3.561640410,0.848074584,0.500786768,0.996857873
3.562640660,0.848121058,0.500785494,0.996862954
3.563640910,0.848167503,0.500784221,0.996868027
3.564641160,0.848213920,0.500782951,0.996873092
3.565641410,0.848260308,0.500781683,0.996878148
3.566641660,0.848306668,0.500780417,0.996883197
3.567641910,0.848352999,0.500779153,0.996888237
3.568642161,0.848399302,0.500777891,0.996893269
3.569642411,0.848445576,0.500776631,0.996898293
3.570642661,0.848491821,0.500775373,0.996903309
3.571642911,0.848538039,0.500774117,0.996908317
3.572643161,0.848584228,0.500772864,0.996913316
3.573643411,0.848630388,0.500771612,0.996918308
3.574643661,0.848676520,0.500770362,0.996923292
3.575643911,0.848722624,0.500769115,0.996928267
3.576644161,0.848768700,0.500767869,0.996933234
3.577644411,0.848814747,0.500766625,0.996938194
3.578644661,0.848860766,0.500765384,0.996943145
3.579644911,0.848906757,0.500764144,0.996948088
3.580645161,0.848952720,0.500762906,0.996953024
3.581645411,0.848998655,0.500761671,0.996957951
3.582645661,0.849044561,0.500760437,0.996962870
3.583645911,0.849090439,0.500759206,0.996967782
3.584646162,0.849136289,0.500757976,0.996972685
3.585646412,0.849182112,0.500756748,0.996977581
3.586646662,0.849227906,0.500755523,0.996982469
3.587646912,0.849273672,0.500754299,0.996987348
3.588647162,0.849319410,0.500753077,0.996992220
3.589647412,0.849365120,0.500751858,0.996997084
3.590647662,0.849410803,0.500750640,0.997001940
3.591647912,0.849456457,0.500749424,0.997006789
3.592648162,0.849502084,0.500748211,0.997011629
3.593648412,0.849547682,0.500746999,0.997016462
3.594648662,0.849593253,0.500745789,0.997021286
3.595648912,0.849638796,0.500744581,0.997026103
3.596649162,0.849684311,0.500743375,0.997030912
3.597649412,0.849729799,0.500742172,0.997035714
3.598649662,0.849775259,0.500740970,0.997040507
3.599649912,0.849820691,0.500739770,0.997045293
3.600650163,0.849866095,0.500738571,0.997050071
3.601650413,0.849911472,0.500737375,0.997054842
3.602650663,0.849956821,0.500736181,0.997059605
3.603650913,0.850002143,0.500734989,0.997064360
3.604651163,0.850047437,0.500733799,0.997069107
3.605651413,0.850092704,0.500732610,0.997073847
3.606651663,0.850137942,0.500731424,0.997078579
3.607651913,0.850183154,0.500730239,0.997083303
3.608652163,0.850228338,0.500729057,0.997088020
3.609652413,0.850273495,0.500727876,0.997092729
3.610652663,0.850318624,0.500726697,0.997097430
3.611652913,0.850363726,0.500725520,0.997102124
3.612653163,0.850408800,0.500724345,0.997106810
3.613653413,0.850453847,0.500723172,0.997111489
3.614653663,0.850498867,0.500722001,0.997116160
3.615653913,0.850543859,0.500720832,0.997120823
3.616654164,0.850588824,0.500719664,0.997125479
3.617654414,0.850633762,0.500718499,0.997130128
3.618654664,0.850678673,0.500717335,0.997134769
3.619654914,0.850723557,0.500716174,0.997139402
3.620655164,0.850768413,0.500715014,0.997144028
3.621655414,0.850813242,0.500713856,0.997148647
3.622655664,0.850858044,0.500712700,0.997153258
3.623655914,0.850902820,0.500711546,0.997157861
3.624656164,0.850947568,0.500710394,0.997162457
3.625656414,0.850992288,0.500709243,0.997167046
3.626656664,0.851036982,0.500708095,0.997171627
3.627656914,0.851081649,0.500706948,0.997176201
3.628657164,0.851126289,0.500705803,0.997180768
3.629657414,0.851170902,0.500704660,0.997185327
3.630657664,0.851215488,0.500703519,0.997189878
3.631657914,0.851260048,0.500702380,0.997194423
3.632658165,0.851304580,0.500701242,0.997198960
